https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ATOM,Volume USDT,tradecount
1697068800000,2023-10-12,ATOMUSDT,6.704,6.733,6.373,6.584,1700233.87,11108843.35896,46191
1696982400000,2023-10-11,ATOMUSDT,6.679,6.754,6.479,6.706,1463591.68,9707087.12251,44935
1696896000000,2023-10-10,ATOMUSDT,6.832,7.37,6.594,6.68,5459671.4,38177733.41515,140440
1696809600000,2023-10-09,ATOMUSDT,6.944,6.96,6.575,6.832,1271434.54,8581586.39746,38738
1696723200000,2023-10-08,ATOMUSDT,6.963,7.0,6.849,6.942,618332.13,4276107.30935,18322
1696636800000,2023-10-07,ATOMUSDT,6.91,6.995,6.867,6.963,601673.72,4173619.44475,19682
1696550400000,2023-10-06,ATOMUSDT,6.832,6.975,6.808,6.909,686839.59,4733624.31664,27293
1696464000000,2023-10-05,ATOMUSDT,6.963,6.996,6.769,6.83,916538.07,6317686.77494,36230
1696377600000,2023-10-04,ATOMUSDT,7.062,7.067,6.852,6.963,1121746.32,7822416.88433,43547
1696291200000,2023-10-03,ATOMUSDT,7.144,7.28,7.031,7.063,970450.83,6960716.26523,37075
1696204800000,2023-10-02,ATOMUSDT,7.566,7.588,7.088,7.144,1423670.07,10505858.71716,52063
1696118400000,2023-10-01,ATOMUSDT,7.237,7.666,7.176,7.565,1366624.64,10101988.49333,46836
1696032000000,2023-09-30,ATOMUSDT,7.101,7.3,7.089,7.235,685659.23,4941998.4569,27101
1695945600000,2023-09-29,ATOMUSDT,7.107,7.196,7.072,7.102,716936.11,5111931.15604,26408
1695859200000,2023-09-28,ATOMUSDT,6.971,7.198,6.934,7.106,1062320.43,7532162.0002,35916
1695772800000,2023-09-27,ATOMUSDT,6.958,7.135,6.893,6.97,1004230.08,7024594.07902,32582
1695686400000,2023-09-26,ATOMUSDT,7.04,7.093,6.866,6.958,945195.13,6632535.4659,25809
1695600000000,2023-09-25,ATOMUSDT,6.981,7.08,6.9,7.039,1127854.82,7885049.02755,34388
1695513600000,2023-09-24,ATOMUSDT,7.085,7.148,6.959,6.98,589450.8,4155824.94148,20474
1695427200000,2023-09-23,ATOMUSDT,7.132,7.25,7.05,7.085,849828.57,6040153.15155,23839
1695340800000,2023-09-22,ATOMUSDT,7.148,7.237,7.033,7.131,931375.02,6653048.51011,31279
1695254400000,2023-09-21,ATOMUSDT,7.294,7.512,7.127,7.148,1777543.68,13140732.86909,45946
1695168000000,2023-09-20,ATOMUSDT,7.503,7.514,7.171,7.292,1106490.5,8101279.22193,35891
1695081600000,2023-09-19,ATOMUSDT,7.379,7.587,7.197,7.503,1494600.73,11080739.01862,46316
1694995200000,2023-09-18,ATOMUSDT,6.943,7.5,6.84,7.384,1949357.96,14170091.49088,60651
1694908800000,2023-09-17,ATOMUSDT,7.145,7.171,6.9,6.943,1173770.19,8263792.25404,42187
1694822400000,2023-09-16,ATOMUSDT,6.933,7.172,6.933,7.144,936919.09,6639091.81121,31737
1694736000000,2023-09-15,ATOMUSDT,6.835,7.052,6.757,6.933,1333196.08,9149190.79727,39570
1694649600000,2023-09-14,ATOMUSDT,6.539,6.92,6.5,6.834,1504448.04,10069693.13186,45380
1694563200000,2023-09-13,ATOMUSDT,6.38,6.662,6.36,6.539,1171388.24,7606278.79055,33517
1694476800000,2023-09-12,ATOMUSDT,6.374,6.565,6.335,6.38,1336356.14,8598175.41244,40426
1694390400000,2023-09-11,ATOMUSDT,6.66,6.686,6.287,6.375,2411023.1,15546686.8921,61869
1694304000000,2023-09-10,ATOMUSDT,6.851,6.853,6.501,6.66,1163809.01,7797236.90126,40426
1694217600000,2023-09-09,ATOMUSDT,6.836,6.929,6.807,6.851,677434.15,4646152.45388,17655
1694131200000,2023-09-08,ATOMUSDT,6.95,7.0,6.771,6.837,778978.15,5359936.90297,23524
1694044800000,2023-09-07,ATOMUSDT,6.894,6.991,6.808,6.948,796780.92,5487775.34227,25019
1693958400000,2023-09-06,ATOMUSDT,6.815,6.927,6.701,6.895,889485.91,6066632.80686,27876
1693872000000,2023-09-05,ATOMUSDT,6.721,6.856,6.664,6.813,998006.81,6753856.67394,28897
1693785600000,2023-09-04,ATOMUSDT,6.804,6.922,6.669,6.723,1279860.09,8707003.37656,32875
1693699200000,2023-09-03,ATOMUSDT,6.828,6.881,6.758,6.805,678322.37,4627579.05171,21045
1693612800000,2023-09-02,ATOMUSDT,6.663,6.833,6.629,6.825,792791.27,5326190.63913,23115
1693526400000,2023-09-01,ATOMUSDT,6.924,6.978,6.641,6.665,1341722.73,9128992.31087,37118
1693440000000,2023-08-31,ATOMUSDT,7.222,7.268,6.8,6.924,1622862.21,11470421.83863,51426
1693353600000,2023-08-30,ATOMUSDT,7.443,7.458,7.172,7.221,1016397.84,7416115.31249,29638
1693267200000,2023-08-29,ATOMUSDT,7.268,7.519,7.113,7.443,1513116.42,11118332.14287,53746
1693180800000,2023-08-28,ATOMUSDT,7.181,7.282,7.051,7.267,860797.77,6167303.14368,26479
1693094400000,2023-08-27,ATOMUSDT,7.153,7.211,7.095,7.18,536603.15,3835020.69964,16419
1693008000000,2023-08-26,ATOMUSDT,7.246,7.262,7.135,7.154,1199365.33,8639806.74525,25132
1692921600000,2023-08-25,ATOMUSDT,7.207,7.273,7.031,7.246,1116174.31,8014789.1818,33985
1692835200000,2023-08-24,ATOMUSDT,7.429,7.454,7.093,7.206,1254195.03,9131796.85849,43381
1692748800000,2023-08-23,ATOMUSDT,7.403,7.529,7.309,7.429,1026253.75,7614254.05909,38258
1692662400000,2023-08-22,ATOMUSDT,7.544,7.558,7.105,7.401,1420968.55,10447123.99271,47988
1692576000000,2023-08-21,ATOMUSDT,7.865,7.892,7.407,7.546,1071781.92,8178751.84077,32535
1692489600000,2023-08-20,ATOMUSDT,7.704,7.903,7.689,7.866,865738.76,6750321.747,28795
1692403200000,2023-08-19,ATOMUSDT,7.573,7.737,7.503,7.703,812234.9,6173244.88199,23448
1692316800000,2023-08-18,ATOMUSDT,7.387,7.696,7.361,7.571,2592940.39,19487446.06442,72568
1692230400000,2023-08-17,ATOMUSDT,7.802,8.25,7.121,7.387,6336247.47,50052751.5653,210449
1692144000000,2023-08-16,ATOMUSDT,8.105,8.129,7.591,7.802,1397206.84,11010315.61995,37428
1692057600000,2023-08-15,ATOMUSDT,8.516,8.556,7.818,8.109,1396214.64,11512598.20776,41000
1691971200000,2023-08-14,ATOMUSDT,8.375,8.575,8.326,8.516,699463.57,5923868.4688,20799
1691884800000,2023-08-13,ATOMUSDT,8.42,8.508,8.347,8.375,592151.89,4989962.70095,18779
1691798400000,2023-08-12,ATOMUSDT,8.348,8.44,8.337,8.421,678137.27,5686682.44672,18759
1691712000000,2023-08-11,ATOMUSDT,8.419,8.465,8.31,8.349,752563.35,6306286.02149,18534
1691625600000,2023-08-10,ATOMUSDT,8.546,8.569,8.403,8.416,689840.04,5844872.36599,20396
1691539200000,2023-08-09,ATOMUSDT,8.522,8.678,8.433,8.545,738045.65,6307655.85102,22635
1691452800000,2023-08-08,ATOMUSDT,8.501,8.667,8.448,8.521,978778.97,8368827.61051,31950
1691366400000,2023-08-07,ATOMUSDT,8.49,8.592,8.265,8.499,1095875.76,9255472.92815,30262
1691280000000,2023-08-06,ATOMUSDT,8.508,8.584,8.449,8.486,553919.77,4717599.97237,17928
1691193600000,2023-08-05,ATOMUSDT,8.479,8.541,8.368,8.507,665698.51,5621417.92404,18791
1691107200000,2023-08-04,ATOMUSDT,8.616,8.682,8.371,8.479,854731.43,7312638.62622,27698
1691020800000,2023-08-03,ATOMUSDT,8.714,8.781,8.585,8.616,737076.59,6400483.0705,22757
1690934400000,2023-08-02,ATOMUSDT,8.981,9.025,8.682,8.717,897845.49,7955142.46338,28643
1690848000000,2023-08-01,ATOMUSDT,8.864,8.99,8.59,8.98,1070119.06,9396108.56768,33629
1690761600000,2023-07-31,ATOMUSDT,9.007,9.116,8.754,8.862,856518.94,7668520.94777,28267
1690675200000,2023-07-30,ATOMUSDT,9.076,9.097,8.844,9.008,654452.82,5900577.54077,24118
1690588800000,2023-07-29,ATOMUSDT,9.028,9.092,8.983,9.077,404708.41,3660021.15665,13577
1690502400000,2023-07-28,ATOMUSDT,8.911,9.069,8.855,9.024,587440.04,5274415.19545,17422
1690416000000,2023-07-27,ATOMUSDT,8.984,9.105,8.854,8.914,672056.85,6041416.40366,23169
1690329600000,2023-07-26,ATOMUSDT,8.955,9.039,8.777,8.988,1101466.95,9817172.39238,29942
1690243200000,2023-07-25,ATOMUSDT,9.005,9.065,8.921,8.955,794756.22,7133987.63512,21120
1690156800000,2023-07-24,ATOMUSDT,9.277,9.295,8.844,9.005,1227388.55,11121635.90094,37243
1690070400000,2023-07-23,ATOMUSDT,9.266,9.365,9.222,9.278,590016.24,5482712.88267,19828
1689984000000,2023-07-22,ATOMUSDT,9.422,9.57,9.183,9.265,1038985.77,9767103.96122,32096
1689897600000,2023-07-21,ATOMUSDT,9.372,9.538,9.295,9.426,1007217.48,9499498.99427,31085
1689811200000,2023-07-20,ATOMUSDT,9.183,9.596,9.148,9.372,1497817.22,14045475.82925,45848
1689724800000,2023-07-19,ATOMUSDT,9.285,9.415,9.122,9.184,1116609.81,10336862.35732,37992
1689638400000,2023-07-18,ATOMUSDT,9.43,9.517,9.1,9.288,1028638.18,9553871.30533,38940
1689552000000,2023-07-17,ATOMUSDT,9.395,9.607,9.164,9.431,1406646.27,13223429.30013,57463
1689465600000,2023-07-16,ATOMUSDT,9.711,9.73,9.333,9.395,1041811.87,9943987.76954,41001
1689379200000,2023-07-15,ATOMUSDT,9.787,9.985,9.634,9.712,979835.37,9577388.19337,42100
1689292800000,2023-07-14,ATOMUSDT,9.889,10.291,9.427,9.787,2988277.88,29659973.7982,111314
1689206400000,2023-07-13,ATOMUSDT,9.069,9.905,8.938,9.889,2451711.48,23265154.60643,90822
1689120000000,2023-07-12,ATOMUSDT,9.197,9.291,8.965,9.069,902211.22,8254191.23575,32809
1689033600000,2023-07-11,ATOMUSDT,9.241,9.363,9.153,9.198,783490.58,7244312.44673,32578
1688947200000,2023-07-10,ATOMUSDT,9.427,9.437,9.175,9.242,1232530.99,11453403.41811,44795
1688860800000,2023-07-09,ATOMUSDT,9.207,9.612,9.186,9.426,885765.93,8342673.4997,34537
1688774400000,2023-07-08,ATOMUSDT,9.168,9.305,9.087,9.208,638938.47,5870904.99461,24307
1688688000000,2023-07-07,ATOMUSDT,9.175,9.376,9.1,9.169,811383.42,7502795.7533,31447
1688601600000,2023-07-06,ATOMUSDT,9.395,9.65,9.1,9.181,1330064.53,12477999.51723,51779
1688515200000,2023-07-05,ATOMUSDT,9.685,9.878,9.255,9.396,1523001.39,14510822.94202,58049
1688428800000,2023-07-04,ATOMUSDT,9.944,9.963,9.622,9.684,1085032.4,10627253.1351,39931
1688342400000,2023-07-03,ATOMUSDT,9.599,10.102,9.564,9.942,1416709.12,13977383.47507,57215
1688256000000,2023-07-02,ATOMUSDT,9.559,9.6,9.335,9.599,930966.7,8815045.67925,35298
1688169600000,2023-07-01,ATOMUSDT,9.289,9.579,9.155,9.559,1255616.32,11793224.44638,41974
1688083200000,2023-06-30,ATOMUSDT,8.977,9.436,8.741,9.289,2175272.65,19972158.42021,84695
1687996800000,2023-06-29,ATOMUSDT,9.126,9.7,8.974,8.976,1236995.08,11401476.33423,45476
1687910400000,2023-06-28,ATOMUSDT,9.427,9.439,8.95,9.126,1177991.02,10834513.30528,54625
1687824000000,2023-06-27,ATOMUSDT,9.184,9.447,9.165,9.428,926043.43,8625996.60699,38249
1687737600000,2023-06-26,ATOMUSDT,9.452,9.524,9.098,9.185,999578.12,9315569.7797,44405
1687651200000,2023-06-25,ATOMUSDT,9.386,9.744,9.354,9.452,1001075.3,9584797.1504,41347
1687564800000,2023-06-24,ATOMUSDT,9.313,9.484,9.092,9.385,922825.88,8603488.17569,36063
1687478400000,2023-06-23,ATOMUSDT,9.002,9.428,8.989,9.31,1035964.33,9552009.81326,44078
1687392000000,2023-06-22,ATOMUSDT,9.038,9.415,8.985,9.002,1394446.55,12817823.63576,53326
1687305600000,2023-06-21,ATOMUSDT,8.771,9.127,8.746,9.038,1678420.46,14977829.09838,61634
1687219200000,2023-06-20,ATOMUSDT,8.604,8.794,8.263,8.77,1353659.52,11579700.22274,42544
1687132800000,2023-06-19,ATOMUSDT,8.565,8.636,8.34,8.599,879121.04,7487217.43516,29979
1687046400000,2023-06-18,ATOMUSDT,8.902,8.934,8.477,8.568,897485.09,7838571.00356,29976
1686960000000,2023-06-17,ATOMUSDT,8.763,8.982,8.689,8.903,645610.56,5726337.50179,26418
1686873600000,2023-06-16,ATOMUSDT,8.665,8.94,8.557,8.764,978598.65,8532873.61988,35637
1686787200000,2023-06-15,ATOMUSDT,8.503,8.771,8.411,8.665,1519554.44,13028754.60675,57222
1686700800000,2023-06-14,ATOMUSDT,8.65,8.845,8.375,8.502,1198259.74,10341165.11527,44512
1686614400000,2023-06-13,ATOMUSDT,8.74,8.951,8.542,8.649,1106953.62,9651264.95338,42587
1686528000000,2023-06-12,ATOMUSDT,8.443,8.843,8.255,8.738,1414412.6,12142936.60106,58196
1686441600000,2023-06-11,ATOMUSDT,8.237,8.508,8.116,8.444,1254000.84,10381067.64776,51802
1686355200000,2023-06-10,ATOMUSDT,9.176,9.18,7.01,8.237,4232118.58,34076963.33663,182404
1686268800000,2023-06-09,ATOMUSDT,9.438,9.472,9.147,9.174,1223755.94,11393900.40287,39962
1686182400000,2023-06-08,ATOMUSDT,9.436,9.629,9.331,9.437,912479.66,8654352.8125,33134
1686096000000,2023-06-07,ATOMUSDT,10.147,10.172,9.339,9.434,1244910.36,12122708.89548,52672
1686009600000,2023-06-06,ATOMUSDT,10.006,10.284,9.803,10.148,1069914.36,10753023.38966,42373
1685923200000,2023-06-05,ATOMUSDT,10.749,10.815,9.865,10.005,1969299.76,20177378.03997,82079
1685836800000,2023-06-04,ATOMUSDT,10.699,10.849,10.656,10.75,575227.56,6201682.39888,24203
1685750400000,2023-06-03,ATOMUSDT,10.656,10.77,10.544,10.7,474508.87,5053200.66706,19238
1685664000000,2023-06-02,ATOMUSDT,10.329,10.669,10.252,10.653,799611.13,8429909.2628,32838
1685577600000,2023-06-01,ATOMUSDT,10.458,10.491,10.197,10.33,1076434.71,11130172.55852,41348
1685491200000,2023-05-31,ATOMUSDT,10.832,10.883,10.418,10.458,959597.23,10166320.09397,36899
1685404800000,2023-05-30,ATOMUSDT,10.75,10.9,10.726,10.837,678313.19,7341267.86506,27867
1685318400000,2023-05-29,ATOMUSDT,10.936,10.969,10.702,10.751,732320.67,7924522.89017,28069
1685232000000,2023-05-28,ATOMUSDT,10.544,10.953,10.508,10.932,993471.22,10634592.44061,39483
1685145600000,2023-05-27,ATOMUSDT,10.53,10.598,10.455,10.544,536939.6,5653458.35393,19130
1685059200000,2023-05-26,ATOMUSDT,10.476,10.61,10.418,10.53,739144.56,7769437.11857,26074
1684972800000,2023-05-25,ATOMUSDT,10.413,10.557,10.223,10.476,935809.88,9783876.55751,32532
1684886400000,2023-05-24,ATOMUSDT,10.527,10.535,10.2,10.413,1037466.9,10732758.01381,39811
1684800000000,2023-05-23,ATOMUSDT,10.488,10.623,10.445,10.527,832620.67,8762389.09183,32041
1684713600000,2023-05-22,ATOMUSDT,10.47,10.584,10.325,10.488,612776.11,6415609.03175,25787
1684627200000,2023-05-21,ATOMUSDT,10.612,10.619,10.403,10.474,593938.69,6240877.58272,25899
1684540800000,2023-05-20,ATOMUSDT,10.614,10.642,10.519,10.61,580547.14,6138128.58242,21953
1684454400000,2023-05-19,ATOMUSDT,10.738,10.746,10.408,10.614,1406031.03,14858200.21022,50808
1684368000000,2023-05-18,ATOMUSDT,10.938,11.004,10.493,10.736,1584901.8,17128803.21326,61601
1684281600000,2023-05-17,ATOMUSDT,10.887,11.079,10.72,10.937,1151106.2,12539738.53081,50146
1684195200000,2023-05-16,ATOMUSDT,10.795,11.191,10.684,10.888,1084260.79,11750155.49944,45651
1684108800000,2023-05-15,ATOMUSDT,10.918,11.104,10.725,10.798,1248831.16,13668779.1795,49956
1684022400000,2023-05-14,ATOMUSDT,10.882,11.104,10.804,10.918,1695546.34,18516847.08124,55003
1683936000000,2023-05-13,ATOMUSDT,11.151,11.172,10.811,10.883,1451623.75,15859979.4507,56135
1683849600000,2023-05-12,ATOMUSDT,11.024,11.278,10.729,11.152,2730596.5,30130233.3674,126345
1683763200000,2023-05-11,ATOMUSDT,10.985,11.079,10.511,11.026,2367306.81,25707133.56795,112048
1683676800000,2023-05-10,ATOMUSDT,10.375,11.2,10.2,10.983,3105538.77,33426855.53581,139219
1683590400000,2023-05-09,ATOMUSDT,10.59,10.716,10.148,10.375,1909951.0,19941249.86556,78011
1683504000000,2023-05-08,ATOMUSDT,10.97,11.144,10.393,10.591,2932929.87,31605183.88266,130260
1683417600000,2023-05-07,ATOMUSDT,10.841,11.097,10.774,10.974,811361.93,8868897.21887,34887
1683331200000,2023-05-06,ATOMUSDT,11.214,11.295,10.756,10.841,992886.54,10894693.67013,45237
1683244800000,2023-05-05,ATOMUSDT,10.979,11.307,10.94,11.214,1173260.8,13078500.94579,52628
1683158400000,2023-05-04,ATOMUSDT,11.102,11.142,10.888,10.98,941697.7,10363221.65654,39291
1683072000000,2023-05-03,ATOMUSDT,11.032,11.161,10.748,11.102,1436293.4,15701370.62413,73419
1682985600000,2023-05-02,ATOMUSDT,11.0,11.11,10.884,11.03,974178.79,10719713.5445,45961
1682899200000,2023-05-01,ATOMUSDT,11.513,11.569,10.831,11.003,1895490.75,21103968.41827,93433
1682812800000,2023-04-30,ATOMUSDT,11.708,11.958,11.46,11.515,1334539.94,15678960.50313,67320
1682726400000,2023-04-29,ATOMUSDT,11.715,11.832,11.532,11.707,928025.25,10857452.92833,45296
1682640000000,2023-04-28,ATOMUSDT,11.518,11.767,11.274,11.715,1654062.88,19090780.87802,75497
1682553600000,2023-04-27,ATOMUSDT,10.941,11.781,10.88,11.519,2968922.76,33819445.135,142379
1682467200000,2023-04-26,ATOMUSDT,11.048,11.399,10.2,10.937,2969497.98,32371238.25193,132699
1682380800000,2023-04-25,ATOMUSDT,10.903,11.09,10.657,11.05,1269398.63,13760459.05776,57013
1682294400000,2023-04-24,ATOMUSDT,10.819,10.984,10.65,10.903,1392230.1,15067219.76312,63050
1682208000000,2023-04-23,ATOMUSDT,11.035,11.045,10.569,10.816,1165478.59,12628892.84452,54785
1682121600000,2023-04-22,ATOMUSDT,10.807,11.052,10.7,11.03,1434226.76,15629089.95949,65936
1682035200000,2023-04-21,ATOMUSDT,11.392,11.491,10.639,10.807,2904058.12,32185570.67518,126963
1681948800000,2023-04-20,ATOMUSDT,11.696,12.127,11.279,11.393,2760386.06,32295086.12059,133606
1681862400000,2023-04-19,ATOMUSDT,12.555,12.586,11.478,11.702,3442606.38,40945118.39665,161463
1681776000000,2023-04-18,ATOMUSDT,12.352,12.773,12.154,12.555,1888010.5,23650068.50508,84979
1681689600000,2023-04-17,ATOMUSDT,12.662,12.94,12.31,12.352,2187222.5,27532257.91433,102118
1681603200000,2023-04-16,ATOMUSDT,12.369,12.9,12.367,12.662,2646291.43,33583184.66598,120667
1681516800000,2023-04-15,ATOMUSDT,12.252,12.485,12.039,12.371,1838098.61,22593286.86011,82073
1681430400000,2023-04-14,ATOMUSDT,11.805,12.46,11.791,12.254,3931691.17,47971119.11325,173702
1681344000000,2023-04-13,ATOMUSDT,11.318,11.997,11.24,11.807,2345843.4,27365299.70634,101290
1681257600000,2023-04-12,ATOMUSDT,11.267,11.362,10.921,11.318,1846368.86,20659497.85847,85859
1681171200000,2023-04-11,ATOMUSDT,11.18,11.409,11.115,11.267,1718610.86,19386693.17068,78807
1681084800000,2023-04-10,ATOMUSDT,11.028,11.23,10.91,11.18,1399850.3,15489014.35387,59758
1680998400000,2023-04-09,ATOMUSDT,10.959,11.093,10.862,11.028,936338.61,10271093.79463,39147
1680912000000,2023-04-08,ATOMUSDT,11.045,11.196,10.866,10.959,1098295.31,12110449.6984,50189
1680825600000,2023-04-07,ATOMUSDT,11.334,11.356,10.919,11.046,1999070.48,22121834.68743,79737
1680739200000,2023-04-06,ATOMUSDT,11.523,11.634,11.233,11.334,2088084.31,23855583.79079,83250
1680652800000,2023-04-05,ATOMUSDT,11.283,11.597,11.126,11.523,2313664.5,26392391.53528,87147
1680566400000,2023-04-04,ATOMUSDT,11.147,11.427,11.03,11.285,2293322.08,25843949.4621,84673
1680480000000,2023-04-03,ATOMUSDT,11.121,11.263,10.692,11.147,2437287.39,26860993.8617,121886
1680393600000,2023-04-02,ATOMUSDT,11.384,11.59,10.967,11.12,1762619.27,19898139.44298,86710
1680307200000,2023-04-01,ATOMUSDT,11.188,11.499,11.042,11.383,1766629.63,19840870.03702,76232
1680220800000,2023-03-31,ATOMUSDT,11.149,11.39,10.98,11.188,2122617.8,23710476.87005,88595
1680134400000,2023-03-30,ATOMUSDT,11.429,11.567,10.918,11.149,2554870.77,28523172.57765,115732
1680048000000,2023-03-29,ATOMUSDT,11.213,11.554,11.1,11.43,4197271.82,47424243.0867,177887
1679961600000,2023-03-28,ATOMUSDT,10.837,11.65,10.675,11.212,2078626.23,23129582.91892,96982
1679875200000,2023-03-27,ATOMUSDT,11.327,11.354,10.611,10.838,1736664.43,19036585.72433,73630
1679788800000,2023-03-26,ATOMUSDT,11.086,11.463,11.028,11.326,904183.17,10191327.11663,46410
1679702400000,2023-03-25,ATOMUSDT,11.193,11.898,10.917,11.085,1248714.55,13925329.80466,63942
1679616000000,2023-03-24,ATOMUSDT,11.68,11.724,10.98,11.192,1537028.73,17443291.8964,88585
1679529600000,2023-03-23,ATOMUSDT,11.327,12.38,11.227,11.683,1932059.48,22523286.92492,98740
1679443200000,2023-03-22,ATOMUSDT,11.916,11.996,10.918,11.327,3003953.7,34646106.14397,169299
1679356800000,2023-03-21,ATOMUSDT,11.549,12.173,11.251,11.915,2409510.45,28341341.0154,124109
1679270400000,2023-03-20,ATOMUSDT,12.308,12.445,11.472,11.545,2679318.66,31979071.67139,146880
1679184000000,2023-03-19,ATOMUSDT,12.22,13.068,12.05,12.306,2682551.98,33619734.0474,150694
1679097600000,2023-03-18,ATOMUSDT,13.164,13.419,12.05,12.218,3654000.88,46927611.79385,196992
1679011200000,2023-03-17,ATOMUSDT,12.811,13.25,12.615,13.166,2495770.73,32346680.50625,142222
1678924800000,2023-03-16,ATOMUSDT,12.409,12.979,12.27,12.814,2593318.01,32683177.60122,143228
1678838400000,2023-03-15,ATOMUSDT,13.038,13.344,11.594,12.416,4194228.38,52641061.70545,204049
1678752000000,2023-03-14,ATOMUSDT,11.984,13.487,11.871,13.04,4666632.78,59264200.8214,223430
1678665600000,2023-03-13,ATOMUSDT,11.694,12.238,11.281,11.984,2874750.29,33939390.65348,139359
1678579200000,2023-03-12,ATOMUSDT,11.02,11.739,10.876,11.695,2123379.29,23799074.92074,98915
1678492800000,2023-03-11,ATOMUSDT,11.142,11.377,10.556,11.019,2695664.13,29505534.2237,120988
1678406400000,2023-03-10,ATOMUSDT,11.032,11.405,10.291,11.141,4156792.3,45243925.15149,181095
1678320000000,2023-03-09,ATOMUSDT,10.957,11.062,10.423,11.032,3540605.22,38133985.67722,146867
1678233600000,2023-03-08,ATOMUSDT,11.753,11.821,10.85,10.958,1337397.77,15101617.24977,68304
1678147200000,2023-03-07,ATOMUSDT,11.978,12.084,11.424,11.75,1116207.11,13094845.1016,54615
1678060800000,2023-03-06,ATOMUSDT,12.019,12.225,11.84,11.978,701811.61,8440199.08722,39352
1677974400000,2023-03-05,ATOMUSDT,11.842,12.265,11.832,12.019,986698.8,11969735.83631,46701
1677888000000,2023-03-04,ATOMUSDT,12.015,12.086,11.605,11.843,553288.34,6578239.33873,30822
1677801600000,2023-03-03,ATOMUSDT,12.465,12.475,11.554,12.016,1423281.3,16939674.03128,71445
1677715200000,2023-03-02,ATOMUSDT,12.779,12.869,12.156,12.466,1108793.07,13793253.32628,53325
1677628800000,2023-03-01,ATOMUSDT,12.279,12.946,12.213,12.778,1453616.26,18379822.22251,64759
1677542400000,2023-02-28,ATOMUSDT,12.784,12.8,12.113,12.279,1243928.23,15536364.15402,66054
1677456000000,2023-02-27,ATOMUSDT,12.96,13.1,12.582,12.786,1142283.99,14645687.70468,66717
1677369600000,2023-02-26,ATOMUSDT,12.838,13.1,12.77,12.961,991142.45,12829542.36667,52284
1677283200000,2023-02-25,ATOMUSDT,13.079,13.215,12.466,12.842,1499663.67,19403455.66211,76940
1677196800000,2023-02-24,ATOMUSDT,13.734,13.848,12.85,13.08,1698892.71,22584821.73367,88786
1677110400000,2023-02-23,ATOMUSDT,13.587,13.95,13.453,13.738,1247193.25,17064058.62246,67787
1677024000000,2023-02-22,ATOMUSDT,13.867,14.021,13.19,13.587,1722062.18,23340240.1982,86547
1676937600000,2023-02-21,ATOMUSDT,14.424,14.62,13.612,13.866,1979920.65,27872556.17105,100959
1676851200000,2023-02-20,ATOMUSDT,14.126,14.595,13.81,14.423,1841110.05,26351995.2054,98074
1676764800000,2023-02-19,ATOMUSDT,14.29,14.784,13.95,14.126,2752285.26,39854757.75625,128442
1676678400000,2023-02-18,ATOMUSDT,14.17,14.499,13.924,14.289,1573416.25,22351462.1087,78342
1676592000000,2023-02-17,ATOMUSDT,13.427,14.336,13.338,14.17,1856732.18,25823691.11144,101910
1676505600000,2023-02-16,ATOMUSDT,14.297,14.41,13.372,13.427,2689651.21,37731594.30355,141235
