https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1755648000000,2025-08-20,SANDUSDT,0.2722,0.2853,0.2699,0.2838,13051795.0,3621944.7066,24551
1755561600000,2025-08-19,SANDUSDT,0.2857,0.2893,0.2713,0.2721,17658506.0,4928993.0444,32832
1755475200000,2025-08-18,SANDUSDT,0.2974,0.2976,0.2806,0.2857,19350117.0,5548508.5833,44008
1755388800000,2025-08-17,SANDUSDT,0.2966,0.308,0.2946,0.2974,13728459.0,4112969.1593,28613
1755302400000,2025-08-16,SANDUSDT,0.2846,0.3057,0.2837,0.2965,15782623.0,4641758.034,27877
1755216000000,2025-08-15,SANDUSDT,0.2853,0.2913,0.2741,0.2846,17006712.0,4816327.7467,45975
1755129600000,2025-08-14,SANDUSDT,0.3119,0.3172,0.2789,0.2853,28106641.0,8345735.8496,72925
1755043200000,2025-08-13,SANDUSDT,0.3012,0.3143,0.299,0.3118,22732945.0,6970659.1932,52640
1754956800000,2025-08-12,SANDUSDT,0.2824,0.3042,0.2777,0.3013,22452466.0,6518474.2695,51046
1754870400000,2025-08-11,SANDUSDT,0.296,0.3041,0.2801,0.2824,17886814.0,5245873.4217,45803
1754784000000,2025-08-10,SANDUSDT,0.3,0.3047,0.289,0.2959,16532937.0,4884596.4049,43949
1754697600000,2025-08-09,SANDUSDT,0.2916,0.3045,0.2906,0.3,15260924.0,4563379.9626,30962
1754611200000,2025-08-08,SANDUSDT,0.2854,0.2939,0.2825,0.2916,13785276.0,3957908.1311,36572
1754524800000,2025-08-07,SANDUSDT,0.2694,0.2861,0.2683,0.2854,13941675.0,3848550.9769,22997
1754438400000,2025-08-06,SANDUSDT,0.2646,0.2714,0.2576,0.2694,10191376.0,2697841.9108,19893
1754352000000,2025-08-05,SANDUSDT,0.2762,0.2775,0.2588,0.2646,10778000.0,2892221.6093,28290
1754265600000,2025-08-04,SANDUSDT,0.2651,0.2774,0.2637,0.2761,11729906.0,3164507.1124,20909
1754179200000,2025-08-03,SANDUSDT,0.2571,0.2665,0.2536,0.265,7094258.0,1864477.8888,16547
1754092800000,2025-08-02,SANDUSDT,0.2645,0.2678,0.2526,0.2571,12413460.0,3227628.8858,27475
1754006400000,2025-08-01,SANDUSDT,0.2749,0.2757,0.2562,0.2644,26499733.0,7079568.7702,58887
1753920000000,2025-07-31,SANDUSDT,0.2879,0.2953,0.2732,0.2749,12227849.0,3512218.3262,26142
1753833600000,2025-07-30,SANDUSDT,0.2961,0.2967,0.2718,0.2879,21996795.0,6281475.5213,58321
1753747200000,2025-07-29,SANDUSDT,0.2985,0.3068,0.2893,0.2961,16324108.0,4852972.9041,42443
1753660800000,2025-07-28,SANDUSDT,0.3202,0.3233,0.2956,0.2986,19748049.0,6153528.4304,41927
1753574400000,2025-07-27,SANDUSDT,0.3093,0.322,0.308,0.3201,15583867.0,4927121.1968,26700
1753488000000,2025-07-26,SANDUSDT,0.3044,0.3139,0.3026,0.3092,10967730.0,3381344.416,22172
1753401600000,2025-07-25,SANDUSDT,0.2977,0.3047,0.2886,0.3043,18130817.0,5377016.0362,44518
1753315200000,2025-07-24,SANDUSDT,0.3033,0.3101,0.2858,0.2978,29733844.0,8906976.4501,74305
1753228800000,2025-07-23,SANDUSDT,0.3407,0.3423,0.295,0.3033,36831766.0,11705624.6842,83672
1753142400000,2025-07-22,SANDUSDT,0.3455,0.3475,0.3246,0.3407,35233844.0,11771847.5756,68754
1753056000000,2025-07-21,SANDUSDT,0.3437,0.3571,0.3363,0.3454,38241947.0,13231336.3107,70162
1752969600000,2025-07-20,SANDUSDT,0.3293,0.3564,0.3265,0.3436,35574366.0,12225103.7056,65497
1752883200000,2025-07-19,SANDUSDT,0.3232,0.3296,0.3136,0.3291,18315436.0,5896104.0694,39378
1752796800000,2025-07-18,SANDUSDT,0.3239,0.3492,0.3164,0.3233,42830467.0,14331640.5712,91369
1752710400000,2025-07-17,SANDUSDT,0.3152,0.3287,0.3084,0.3239,37027137.0,11780242.7006,74794
1752624000000,2025-07-16,SANDUSDT,0.3161,0.3247,0.3092,0.3151,29522560.0,9329275.4768,51192
1752537600000,2025-07-15,SANDUSDT,0.3081,0.3172,0.2955,0.3161,37082984.0,11284478.3592,67907
1752451200000,2025-07-14,SANDUSDT,0.3123,0.3376,0.3028,0.3081,44177013.0,14087390.0644,99716
1752364800000,2025-07-13,SANDUSDT,0.2869,0.345,0.285,0.3122,65586972.0,20636606.9045,159052
1752278400000,2025-07-12,SANDUSDT,0.2861,0.2931,0.2775,0.2869,20924265.0,5991502.4975,46093
1752192000000,2025-07-11,SANDUSDT,0.2876,0.3006,0.2816,0.286,30444668.0,8889669.41,66961
1752105600000,2025-07-10,SANDUSDT,0.268,0.2888,0.2659,0.2876,22843517.0,6272189.3243,49448
1752019200000,2025-07-09,SANDUSDT,0.2497,0.2712,0.2472,0.268,39115126.0,10236731.494,72981
1751932800000,2025-07-08,SANDUSDT,0.2431,0.251,0.2401,0.2497,7712277.0,1886185.143,14214
1751846400000,2025-07-07,SANDUSDT,0.2459,0.2488,0.2404,0.2433,5992000.0,1464095.7967,11873
1751760000000,2025-07-06,SANDUSDT,0.2413,0.2498,0.2397,0.2459,5352859.0,1309886.8752,10458
1751673600000,2025-07-05,SANDUSDT,0.2412,0.243,0.2371,0.2413,5137164.0,1235260.5782,10135
1751587200000,2025-07-04,SANDUSDT,0.2552,0.256,0.2386,0.2412,8949456.0,2197038.4644,19536
1751500800000,2025-07-03,SANDUSDT,0.2506,0.26,0.2504,0.2552,12580651.0,3205460.9291,23605
1751414400000,2025-07-02,SANDUSDT,0.2317,0.2593,0.2289,0.2505,20228341.0,5010725.9238,42194
1751328000000,2025-07-01,SANDUSDT,0.2404,0.242,0.2299,0.2319,8518768.0,2001036.9903,13515
1751241600000,2025-06-30,SANDUSDT,0.2481,0.2532,0.235,0.2404,17400810.0,4206037.2598,28730
1751155200000,2025-06-29,SANDUSDT,0.242,0.25,0.2359,0.2481,13336272.0,3218959.4238,21884
1751068800000,2025-06-28,SANDUSDT,0.2388,0.2432,0.2364,0.2419,8365557.0,2003357.7745,18989
1750982400000,2025-06-27,SANDUSDT,0.2381,0.2434,0.2351,0.2388,13554957.0,3229103.6793,27654
1750896000000,2025-06-26,SANDUSDT,0.2467,0.253,0.2378,0.238,13074569.0,3189634.7385,32400
1750809600000,2025-06-25,SANDUSDT,0.2558,0.2569,0.2455,0.2465,10789324.0,2719494.0726,29339
1750723200000,2025-06-24,SANDUSDT,0.2557,0.2604,0.2527,0.2558,11903433.0,3044915.5199,32549
1750636800000,2025-06-23,SANDUSDT,0.2324,0.2574,0.2313,0.2557,14820479.0,3585559.3181,38781
1750550400000,2025-06-22,SANDUSDT,0.238,0.2412,0.2189,0.2325,22940760.0,5248770.5674,42734
1750464000000,2025-06-21,SANDUSDT,0.2477,0.2522,0.2308,0.2379,12419400.0,3005633.7655,29026
1750377600000,2025-06-20,SANDUSDT,0.2523,0.2598,0.2412,0.2477,11285420.0,2832292.0453,24537
1750291200000,2025-06-19,SANDUSDT,0.2562,0.2592,0.2493,0.2522,9913208.0,2509109.1117,18389
1750204800000,2025-06-18,SANDUSDT,0.2571,0.261,0.2487,0.2562,13905683.0,3534112.7056,28006
1750118400000,2025-06-17,SANDUSDT,0.2656,0.2713,0.2517,0.257,12442078.0,3250272.0192,26608
1750032000000,2025-06-16,SANDUSDT,0.2633,0.2781,0.2598,0.2656,13625984.0,3689791.9772,27427
1749945600000,2025-06-15,SANDUSDT,0.2655,0.2679,0.2569,0.2633,13296856.0,3502634.1575,20332
1749859200000,2025-06-14,SANDUSDT,0.2673,0.2673,0.2601,0.2655,7332073.0,1936356.3312,14986
1749772800000,2025-06-13,SANDUSDT,0.2725,0.2728,0.2524,0.2673,32385221.0,8430833.541,70992
1749686400000,2025-06-12,SANDUSDT,0.2899,0.2899,0.2714,0.2725,20844508.0,5856293.4394,43187
1749600000000,2025-06-11,SANDUSDT,0.3015,0.3038,0.2864,0.2899,21524446.0,6392540.2219,36103
1749513600000,2025-06-10,SANDUSDT,0.292,0.3029,0.2884,0.3015,28652776.0,8471180.3393,57442
1749427200000,2025-06-09,SANDUSDT,0.2777,0.2923,0.2721,0.2919,15370766.0,4312167.4306,42167
1749340800000,2025-06-08,SANDUSDT,0.2775,0.282,0.2725,0.2777,9940041.0,2758413.8586,21998
1749254400000,2025-06-07,SANDUSDT,0.2694,0.2806,0.2684,0.2774,8993578.0,2487960.753,20123
1749168000000,2025-06-06,SANDUSDT,0.2568,0.2742,0.2557,0.2694,19540331.0,5203843.2899,36281
1749081600000,2025-06-05,SANDUSDT,0.2735,0.2792,0.2513,0.2568,31945691.0,8431741.4817,48437
1748995200000,2025-06-04,SANDUSDT,0.2813,0.2866,0.2713,0.2735,14609745.0,4080693.5087,25311
1748908800000,2025-06-03,SANDUSDT,0.2816,0.2891,0.279,0.2813,16217533.0,4613991.6513,32653
1748822400000,2025-06-02,SANDUSDT,0.2753,0.2831,0.2673,0.2816,11971052.0,3277149.68,29951
1748736000000,2025-06-01,SANDUSDT,0.2712,0.2768,0.2657,0.2751,12429864.0,3370807.2338,30541
1748649600000,2025-05-31,SANDUSDT,0.2696,0.275,0.2595,0.2711,18684952.0,5011531.5527,44578
1748563200000,2025-05-30,SANDUSDT,0.2938,0.2955,0.2676,0.2697,44358625.0,12484834.7777,109164
1748476800000,2025-05-29,SANDUSDT,0.3067,0.3149,0.2923,0.2938,22552436.0,6849751.4631,48219
1748390400000,2025-05-28,SANDUSDT,0.3093,0.3132,0.2968,0.3067,15531213.0,4738807.5816,41910
1748304000000,2025-05-27,SANDUSDT,0.3045,0.317,0.297,0.3093,14680329.0,4540344.988,38500
1748217600000,2025-05-26,SANDUSDT,0.3088,0.3165,0.3026,0.3044,11659585.0,3604061.0224,21176
1748131200000,2025-05-25,SANDUSDT,0.3057,0.3093,0.2934,0.309,16576263.0,4984459.1552,28209
1748044800000,2025-05-24,SANDUSDT,0.3082,0.3134,0.3034,0.3057,16560632.0,5108366.9865,36074
1747958400000,2025-05-23,SANDUSDT,0.3368,0.3475,0.3063,0.3081,39190593.0,12833357.2297,87636
1747872000000,2025-05-22,SANDUSDT,0.3184,0.3387,0.3181,0.3368,27961913.0,9278712.8943,63204
1747785600000,2025-05-21,SANDUSDT,0.3139,0.326,0.3046,0.3183,37017560.0,11616155.992,100135
1747699200000,2025-05-20,SANDUSDT,0.3109,0.3178,0.3005,0.3138,22568256.0,6998034.614,56414
1747612800000,2025-05-19,SANDUSDT,0.321,0.3241,0.297,0.3109,20817588.0,6398996.5361,51682
1747526400000,2025-05-18,SANDUSDT,0.3014,0.324,0.2979,0.3208,36872217.0,11458765.6968,65992
1747440000000,2025-05-17,SANDUSDT,0.3168,0.3182,0.2963,0.3014,29263515.0,8974412.5911,51762
1747353600000,2025-05-16,SANDUSDT,0.3211,0.3309,0.3137,0.3167,25942264.0,8408753.1889,48148
1747267200000,2025-05-15,SANDUSDT,0.3525,0.3565,0.3151,0.321,50770497.0,16764403.7262,96243
1747180800000,2025-05-14,SANDUSDT,0.3641,0.3946,0.3481,0.3526,56320445.0,20654888.7592,125540
1747094400000,2025-05-13,SANDUSDT,0.3591,0.3681,0.3355,0.364,33835505.0,11930661.0164,88189
1747008000000,2025-05-12,SANDUSDT,0.3586,0.3799,0.3398,0.359,56599540.0,20430803.4068,143925
1746921600000,2025-05-11,SANDUSDT,0.3674,0.3732,0.3459,0.3586,27797952.0,9936918.334,67477
1746835200000,2025-05-10,SANDUSDT,0.3344,0.3709,0.3307,0.3676,35132058.0,12179077.0772,73800
1746748800000,2025-05-09,SANDUSDT,0.3147,0.3369,0.3147,0.3344,36103404.0,11768426.748,78533
1746662400000,2025-05-08,SANDUSDT,0.2744,0.3219,0.2738,0.3148,36107319.0,10867735.0642,85873
1746576000000,2025-05-07,SANDUSDT,0.2708,0.2769,0.2668,0.2744,12109718.0,3293249.8473,20795
1746489600000,2025-05-06,SANDUSDT,0.2753,0.2773,0.2607,0.2707,16577323.0,4446603.3446,23641
1746403200000,2025-05-05,SANDUSDT,0.2759,0.2801,0.2695,0.2752,12300447.0,3383228.3011,20096
1746316800000,2025-05-04,SANDUSDT,0.2831,0.2847,0.2733,0.276,15972356.0,4448979.905,20826
1746230400000,2025-05-03,SANDUSDT,0.3014,0.3015,0.2792,0.2831,13038859.0,3772559.0691,21988
1746144000000,2025-05-02,SANDUSDT,0.3019,0.3104,0.2973,0.3015,16655967.0,5059304.9389,26743
1746057600000,2025-05-01,SANDUSDT,0.2948,0.3054,0.2932,0.3019,14024414.0,4226939.933,22529
1745971200000,2025-04-30,SANDUSDT,0.2912,0.2991,0.2827,0.2946,23342959.0,6851352.9402,33860
1745884800000,2025-04-29,SANDUSDT,0.3001,0.3058,0.2865,0.2913,27722604.0,8237700.1516,40520
1745798400000,2025-04-28,SANDUSDT,0.2949,0.3065,0.2862,0.3,23566642.0,7028183.9072,43369
1745712000000,2025-04-27,SANDUSDT,0.3109,0.3141,0.2929,0.2949,15849480.0,4773927.4944,34176
1745625600000,2025-04-26,SANDUSDT,0.306,0.3201,0.3016,0.311,18996654.0,5884668.1939,43950
1745539200000,2025-04-25,SANDUSDT,0.3031,0.3117,0.2963,0.3059,23810102.0,7277325.1957,55417
1745452800000,2025-04-24,SANDUSDT,0.2972,0.305,0.2802,0.3031,29312136.0,8569784.1698,52218
1745366400000,2025-04-23,SANDUSDT,0.2945,0.3039,0.2901,0.2972,35935708.0,10675095.4354,55420
1745280000000,2025-04-22,SANDUSDT,0.2719,0.2958,0.2658,0.2945,30929738.0,8653976.2826,53743
1745193600000,2025-04-21,SANDUSDT,0.2698,0.292,0.2688,0.272,57221237.0,16035989.6298,84984
1745107200000,2025-04-20,SANDUSDT,0.2679,0.2727,0.2613,0.2698,23017003.0,6148044.1715,38914
1745020800000,2025-04-19,SANDUSDT,0.26,0.2714,0.2597,0.2679,19414708.0,5167071.2969,38675
1744934400000,2025-04-18,SANDUSDT,0.2481,0.2632,0.2462,0.26,18759065.0,4844408.9247,25726
1744848000000,2025-04-17,SANDUSDT,0.2446,0.2522,0.2409,0.248,18378327.0,4541119.3879,22062
1744761600000,2025-04-16,SANDUSDT,0.2461,0.2517,0.2404,0.2446,28336084.0,6988713.547,29638
1744675200000,2025-04-15,SANDUSDT,0.2579,0.2611,0.2442,0.246,24833741.0,6298138.6577,34148
1744588800000,2025-04-14,SANDUSDT,0.2581,0.2775,0.2563,0.2578,46169867.0,12255745.7505,58296
1744502400000,2025-04-13,SANDUSDT,0.2719,0.2738,0.2531,0.2581,19253064.0,5056671.9632,34002
1744416000000,2025-04-12,SANDUSDT,0.2607,0.2728,0.2579,0.2718,16981839.0,4517777.6475,25283
1744329600000,2025-04-11,SANDUSDT,0.2577,0.2637,0.2563,0.2608,19252775.0,5011310.0991,23879
1744243200000,2025-04-10,SANDUSDT,0.2584,0.2588,0.2469,0.2577,19396743.0,4921462.6408,24670
1744156800000,2025-04-09,SANDUSDT,0.2312,0.2629,0.2231,0.2583,32821772.0,8088984.0501,46162
1744070400000,2025-04-08,SANDUSDT,0.24,0.2476,0.2295,0.2311,23573506.0,5636258.8775,24298
1743984000000,2025-04-07,SANDUSDT,0.2324,0.2512,0.2131,0.24,52613036.0,12273558.3644,65511
1743897600000,2025-04-06,SANDUSDT,0.262,0.2633,0.2272,0.2325,25287957.0,6200487.1552,49444
1743811200000,2025-04-05,SANDUSDT,0.2639,0.2661,0.2584,0.262,10751016.0,2818984.25,17953
1743724800000,2025-04-04,SANDUSDT,0.2619,0.2671,0.255,0.2637,15641559.0,4107753.0071,26387
1743638400000,2025-04-03,SANDUSDT,0.2564,0.266,0.2489,0.2618,18873792.0,4879047.8881,27382
1743552000000,2025-04-02,SANDUSDT,0.2757,0.2831,0.2526,0.2567,34424381.0,9278274.6674,57811
1743465600000,2025-04-01,SANDUSDT,0.2704,0.2836,0.2689,0.2757,17355013.0,4808790.3478,27500
1743379200000,2025-03-31,SANDUSDT,0.2705,0.2759,0.2636,0.2705,12478013.0,3366685.8198,16014
1743292800000,2025-03-30,SANDUSDT,0.2691,0.2772,0.2661,0.2704,10222783.0,2779073.9541,17709
1743206400000,2025-03-29,SANDUSDT,0.281,0.2813,0.2634,0.269,14433391.0,3929256.5378,24317
1743120000000,2025-03-28,SANDUSDT,0.3117,0.312,0.2774,0.281,22697958.0,6567531.0677,42623
1743033600000,2025-03-27,SANDUSDT,0.3093,0.3179,0.3016,0.3116,15295042.0,4745655.0437,20188
1742947200000,2025-03-26,SANDUSDT,0.3064,0.3186,0.3044,0.3093,18800191.0,5855165.607,26170
1742860800000,2025-03-25,SANDUSDT,0.3006,0.3093,0.2967,0.3065,15713960.0,4769114.6452,23872
1742774400000,2025-03-24,SANDUSDT,0.2854,0.3054,0.2819,0.3007,21122761.0,6267770.3508,35347
1742688000000,2025-03-23,SANDUSDT,0.2813,0.287,0.2785,0.2855,11018612.0,3122946.024,17944
1742601600000,2025-03-22,SANDUSDT,0.28,0.288,0.2796,0.2813,7362798.0,2090772.2431,15788
1742515200000,2025-03-21,SANDUSDT,0.2874,0.2911,0.2782,0.28,11552709.0,3282411.2531,20321
1742428800000,2025-03-20,SANDUSDT,0.2989,0.2991,0.2827,0.2875,17969779.0,5198875.7968,30606
1742342400000,2025-03-19,SANDUSDT,0.2881,0.3011,0.2849,0.299,46183378.0,13508233.3654,58063
1742256000000,2025-03-18,SANDUSDT,0.2877,0.2898,0.2741,0.288,14301124.0,4009121.2604,31092
1742169600000,2025-03-17,SANDUSDT,0.2719,0.2923,0.2716,0.2876,26364237.0,7532218.8697,45053
1742083200000,2025-03-16,SANDUSDT,0.2872,0.2911,0.269,0.2718,22916774.0,6433380.704,32160
1741996800000,2025-03-15,SANDUSDT,0.2841,0.29,0.2803,0.2873,9518073.0,2701319.2394,16122
1741910400000,2025-03-14,SANDUSDT,0.275,0.2888,0.2737,0.284,17831757.0,5027043.4161,25657
1741824000000,2025-03-13,SANDUSDT,0.2806,0.2833,0.2649,0.2749,20455021.0,5612510.6899,34798
1741737600000,2025-03-12,SANDUSDT,0.2778,0.293,0.2693,0.2806,44963232.0,12589630.5068,52331
1741651200000,2025-03-11,SANDUSDT,0.2591,0.2838,0.2421,0.2779,37054203.0,9809099.581,58689
1741564800000,2025-03-10,SANDUSDT,0.2701,0.2893,0.2552,0.259,23541768.0,6413891.6683,53098
1741478400000,2025-03-09,SANDUSDT,0.2995,0.3017,0.2662,0.27,29488626.0,8264162.8582,42605
1741392000000,2025-03-08,SANDUSDT,0.3065,0.3121,0.297,0.2994,15656223.0,4746232.6105,24384
1741305600000,2025-03-07,SANDUSDT,0.3079,0.3205,0.2921,0.3066,43803728.0,13520219.1601,66747
1741219200000,2025-03-06,SANDUSDT,0.3126,0.3263,0.3073,0.3078,25251045.0,7998314.9089,44709
1741132800000,2025-03-05,SANDUSDT,0.302,0.3159,0.2979,0.3127,25727001.0,7875921.9926,44276
1741046400000,2025-03-04,SANDUSDT,0.3009,0.3077,0.2757,0.302,68483924.0,19938322.1005,114064
1740960000000,2025-03-03,SANDUSDT,0.3627,0.3677,0.2964,0.3011,64150123.0,20985714.5522,136535
1740873600000,2025-03-02,SANDUSDT,0.3182,0.3672,0.3119,0.3628,62576245.0,21353111.1742,121090
1740787200000,2025-03-01,SANDUSDT,0.3188,0.3229,0.3063,0.318,16301454.0,5143787.0255,31301
1740700800000,2025-02-28,SANDUSDT,0.3134,0.3242,0.286,0.3187,54427669.0,16443733.793,96246
1740614400000,2025-02-27,SANDUSDT,0.3092,0.3288,0.3058,0.3133,28952192.0,9151506.0664,51966
1740528000000,2025-02-26,SANDUSDT,0.3077,0.3156,0.2952,0.3091,49106251.0,15023221.8709,87284
1740441600000,2025-02-25,SANDUSDT,0.3052,0.3129,0.2796,0.3076,98313330.0,29065816.342,204354
1740355200000,2025-02-24,SANDUSDT,0.352,0.3539,0.2981,0.3052,51515215.0,16669992.0801,97029
1740268800000,2025-02-23,SANDUSDT,0.3559,0.36,0.3454,0.3519,17041926.0,5997710.3813,36010
1740182400000,2025-02-22,SANDUSDT,0.3492,0.3618,0.3482,0.356,26437501.0,9410615.2235,53711
1740096000000,2025-02-21,SANDUSDT,0.3741,0.3918,0.3434,0.3491,47987221.0,17875650.091,103620
1740009600000,2025-02-20,SANDUSDT,0.3644,0.3763,0.3625,0.3741,19418890.0,7182540.179,47935
1739923200000,2025-02-19,SANDUSDT,0.3601,0.3696,0.3519,0.3644,22807153.0,8233906.1314,56414
1739836800000,2025-02-18,SANDUSDT,0.3926,0.396,0.3491,0.3602,53934758.0,19791673.3933,102387
1739750400000,2025-02-17,SANDUSDT,0.391,0.4114,0.382,0.3926,29413665.0,11630060.9733,71375
1739664000000,2025-02-16,SANDUSDT,0.3957,0.4036,0.3883,0.3909,13773273.0,5427429.5395,34389
1739577600000,2025-02-15,SANDUSDT,0.4062,0.4121,0.3934,0.396,11926786.0,4797504.6448,29990
1739491200000,2025-02-14,SANDUSDT,0.3945,0.4165,0.3928,0.4061,23588992.0,9530984.1332,55198
1739404800000,2025-02-13,SANDUSDT,0.405,0.4068,0.3857,0.3944,27906325.0,10982753.4725,57539
1739318400000,2025-02-12,SANDUSDT,0.3908,0.4107,0.3701,0.4049,51512343.0,19854284.7098,80529
1739232000000,2025-02-11,SANDUSDT,0.3947,0.4169,0.3839,0.3909,27876774.0,11135358.628,55961
1739145600000,2025-02-10,SANDUSDT,0.3763,0.3997,0.3617,0.3947,31349789.0,12064117.2676,68681
1739059200000,2025-02-09,SANDUSDT,0.3879,0.3998,0.3602,0.3763,22961712.0,8784802.3488,48972
1738972800000,2025-02-08,SANDUSDT,0.3712,0.3908,0.3661,0.3879,18185381.0,6824048.4277,44617
1738886400000,2025-02-07,SANDUSDT,0.3705,0.4024,0.3583,0.3712,46581630.0,17803498.5418,101957
1738800000000,2025-02-06,SANDUSDT,0.3883,0.4008,0.3665,0.3705,52402802.0,20041472.3921,105647
1738713600000,2025-02-05,SANDUSDT,0.4009,0.4157,0.3839,0.3884,53942757.0,21601420.9171,94298
1738627200000,2025-02-04,SANDUSDT,0.432,0.4387,0.385,0.4008,79056068.0,32067051.4903,136676
1738540800000,2025-02-03,SANDUSDT,0.4094,0.4384,0.3031,0.4321,215181293.0,80606270.9937,281423
1738454400000,2025-02-02,SANDUSDT,0.4859,0.4952,0.3866,0.4093,101427486.0,44620263.8283,156506
1738368000000,2025-02-01,SANDUSDT,0.5266,0.5327,0.4818,0.4857,26885532.0,13647378.1965,48834
1738281600000,2025-01-31,SANDUSDT,0.5332,0.553,0.5203,0.5267,26074009.0,13938305.1081,45795
1738195200000,2025-01-30,SANDUSDT,0.5125,0.5481,0.5077,0.5332,26457755.0,14101326.5564,44533
1738108800000,2025-01-29,SANDUSDT,0.4906,0.5309,0.4883,0.5125,41389232.0,21208614.2649,80944
1738022400000,2025-01-28,SANDUSDT,0.5211,0.5344,0.4848,0.4904,24939034.0,12825478.0246,49694
1737936000000,2025-01-27,SANDUSDT,0.5343,0.5354,0.4839,0.521,66162408.0,33661056.2652,113997
1737849600000,2025-01-26,SANDUSDT,0.5551,0.568,0.5332,0.5344,17818537.0,9842259.724,37443
1737763200000,2025-01-25,SANDUSDT,0.5528,0.5641,0.5439,0.5552,16103154.0,8939137.3721,33852
1737676800000,2025-01-24,SANDUSDT,0.5575,0.58,0.5389,0.5528,31431095.0,17683314.6248,56162
1737590400000,2025-01-23,SANDUSDT,0.5605,0.5696,0.5403,0.5573,39890262.0,22046779.474,92053
1737504000000,2025-01-22,SANDUSDT,0.5822,0.585,0.5568,0.5606,25644340.0,14621414.9385,55484
1737417600000,2025-01-21,SANDUSDT,0.568,0.5946,0.5424,0.5825,56235653.0,31828910.4507,283276
1737331200000,2025-01-20,SANDUSDT,0.557,0.6233,0.5336,0.5679,148528123.0,85465712.3404,633978
1737244800000,2025-01-19,SANDUSDT,0.6262,0.653,0.5449,0.557,156888743.0,93465293.4461,580450
1737158400000,2025-01-18,SANDUSDT,0.6684,0.69,0.6104,0.6263,74540526.0,47186145.2559,313767
1737072000000,2025-01-17,SANDUSDT,0.6155,0.6835,0.6155,0.6684,99112033.0,65552895.9575,411428
1736985600000,2025-01-16,SANDUSDT,0.6209,0.6365,0.5982,0.6155,69666787.0,42974219.1002,296595
1736899200000,2025-01-15,SANDUSDT,0.5747,0.6234,0.556,0.621,64981743.0,38222204.5081,269748
1736812800000,2025-01-14,SANDUSDT,0.5531,0.5789,0.5495,0.5746,30464569.0,17243194.8125,167085
1736726400000,2025-01-13,SANDUSDT,0.5821,0.5981,0.5129,0.5531,80344605.0,43530097.4368,375239
1736640000000,2025-01-12,SANDUSDT,0.6044,0.6081,0.5758,0.5821,25857849.0,15357841.6244,123122
1736553600000,2025-01-11,SANDUSDT,0.5959,0.625,0.5781,0.6043,26878195.0,16005842.4541,140096
1736467200000,2025-01-10,SANDUSDT,0.5801,0.6013,0.5686,0.5959,49707368.0,29037369.3664,302587
1736380800000,2025-01-09,SANDUSDT,0.5889,0.6081,0.5671,0.5802,73059729.0,42954155.1108,409441
1736294400000,2025-01-08,SANDUSDT,0.6168,0.6344,0.5553,0.5889,86400494.0,51508046.4293,403620
1736208000000,2025-01-07,SANDUSDT,0.699,0.705,0.6163,0.6167,95580187.0,63292620.4525,313376
1736121600000,2025-01-06,SANDUSDT,0.6408,0.75,0.6366,0.6989,184140409.0,127110991.0568,373122
1736035200000,2025-01-05,SANDUSDT,0.6523,0.6536,0.6264,0.6408,36156070.0,23118510.2529,75915
1735948800000,2025-01-04,SANDUSDT,0.6496,0.6811,0.6337,0.6522,68099092.0,44543432.1947,150603
1735862400000,2025-01-03,SANDUSDT,0.5866,0.6578,0.5766,0.6496,112235344.0,70559487.561,236935
1735776000000,2025-01-02,SANDUSDT,0.5748,0.5992,0.5747,0.5866,47950465.0,28107923.4554,98593
1735689600000,2025-01-01,SANDUSDT,0.5459,0.5778,0.5329,0.5748,48380025.0,27017945.0696,87973
1735603200000,2024-12-31,SANDUSDT,0.5453,0.575,0.5263,0.5461,47785476.0,26337422.7118,90710
1735516800000,2024-12-30,SANDUSDT,0.5485,0.5714,0.5243,0.5453,45786187.0,25074671.0716,92669
1735430400000,2024-12-29,SANDUSDT,0.579,0.5826,0.5433,0.5486,29855498.0,16891980.3667,62324
1735344000000,2024-12-28,SANDUSDT,0.5513,0.585,0.5463,0.5789,35219712.0,19724308.2366,68555
1735257600000,2024-12-27,SANDUSDT,0.5557,0.5828,0.5446,0.5514,49397617.0,27764382.5603,95361
1735171200000,2024-12-26,SANDUSDT,0.6002,0.6088,0.5484,0.5557,49063279.0,27938178.0408,83267
1735084800000,2024-12-25,SANDUSDT,0.6401,0.6531,0.593,0.6001,58594115.0,36383423.2122,113996
1734998400000,2024-12-24,SANDUSDT,0.5945,0.6478,0.5729,0.6404,78938025.0,48405412.1241,156001
1734912000000,2024-12-23,SANDUSDT,0.5629,0.6096,0.5429,0.5945,87926832.0,50344127.141,155547
1734825600000,2024-12-22,SANDUSDT,0.5661,0.5824,0.5438,0.5628,81322735.0,45953369.3263,145386
1734739200000,2024-12-21,SANDUSDT,0.6128,0.6436,0.553,0.5659,125893197.0,74719721.3965,221488
1734652800000,2024-12-20,SANDUSDT,0.5483,0.6189,0.4722,0.6132,172038067.0,92334490.9532,313677
1734566400000,2024-12-19,SANDUSDT,0.6091,0.6277,0.5326,0.5481,140198985.0,81246094.9428,283544
1734480000000,2024-12-18,SANDUSDT,0.6813,0.6859,0.6003,0.6088,103209084.0,67019491.1076,213471
1734393600000,2024-12-17,SANDUSDT,0.7169,0.7244,0.6704,0.6812,78597311.0,54966789.5916,152270
