https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MANA,Volume USDT,tradecount
1755388800000,2025-08-17,MANAUSDT,0.2967,0.3062,0.2948,0.2958,6152359.0,1845485.261,17270
1755302400000,2025-08-16,MANAUSDT,0.2891,0.3019,0.2888,0.2966,7333260.0,2161280.6177,18553
1755216000000,2025-08-15,MANAUSDT,0.2908,0.2983,0.2792,0.289,14428515.0,4172494.2585,32169
1755129600000,2025-08-14,MANAUSDT,0.3203,0.3267,0.2847,0.2909,22353113.0,6781015.9782,66439
1755043200000,2025-08-13,MANAUSDT,0.3103,0.3229,0.3049,0.3202,17990580.0,5645216.894,45904
1754956800000,2025-08-12,MANAUSDT,0.2922,0.3139,0.2871,0.3104,8764433.0,2632289.1856,28773
1754870400000,2025-08-11,MANAUSDT,0.3083,0.3173,0.2889,0.2922,9317963.0,2813639.7272,28679
1754784000000,2025-08-10,MANAUSDT,0.3124,0.3185,0.3009,0.3083,7765830.0,2398048.2027,23312
1754697600000,2025-08-09,MANAUSDT,0.3034,0.3169,0.3034,0.3124,7255579.0,2260743.959,19445
1754611200000,2025-08-08,MANAUSDT,0.2962,0.3056,0.2913,0.3033,13475399.0,4012782.2025,38314
1754524800000,2025-08-07,MANAUSDT,0.2818,0.2964,0.2798,0.2962,7630729.0,2194011.7531,18403
1754438400000,2025-08-06,MANAUSDT,0.2777,0.284,0.2705,0.2818,4642461.0,1292021.335,12855
1754352000000,2025-08-05,MANAUSDT,0.2889,0.2901,0.2714,0.2778,6919759.0,1941321.6696,20489
1754265600000,2025-08-04,MANAUSDT,0.278,0.2898,0.2777,0.2889,5084838.0,1438510.8354,11601
1754179200000,2025-08-03,MANAUSDT,0.2671,0.2791,0.2624,0.2781,3533489.0,964093.8626,8601
1754092800000,2025-08-02,MANAUSDT,0.2742,0.2775,0.2626,0.2669,7539103.0,2032372.9198,18978
1754006400000,2025-08-01,MANAUSDT,0.28,0.2834,0.265,0.2743,14376754.0,3964510.7022,39498
1753920000000,2025-07-31,MANAUSDT,0.2948,0.3036,0.2781,0.2799,7153983.0,2097873.5372,19263
1753833600000,2025-07-30,MANAUSDT,0.3027,0.303,0.2775,0.2947,13382830.0,3911779.4097,37105
1753747200000,2025-07-29,MANAUSDT,0.3038,0.3127,0.2954,0.3027,9113311.0,2763627.5636,29303
1753660800000,2025-07-28,MANAUSDT,0.3274,0.3322,0.3005,0.3037,10831187.0,3437060.455,28361
1753574400000,2025-07-27,MANAUSDT,0.3165,0.3306,0.3159,0.3272,10270007.0,3302406.8575,21396
1753488000000,2025-07-26,MANAUSDT,0.3172,0.3226,0.3138,0.3164,5787799.0,1840309.9226,12958
1753401600000,2025-07-25,MANAUSDT,0.3108,0.3173,0.3008,0.3171,9958583.0,3079728.6765,26128
1753315200000,2025-07-24,MANAUSDT,0.3145,0.3223,0.2937,0.3106,16547795.0,5134369.1167,43263
1753228800000,2025-07-23,MANAUSDT,0.3554,0.3585,0.3047,0.3144,21472027.0,7076790.4968,63063
1753142400000,2025-07-22,MANAUSDT,0.3535,0.3571,0.3342,0.3554,13668965.0,4724416.2416,38880
1753056000000,2025-07-21,MANAUSDT,0.3516,0.3658,0.3437,0.3533,14251002.0,5076140.7444,37860
1752969600000,2025-07-20,MANAUSDT,0.3401,0.3676,0.3358,0.3514,17409483.0,6125116.3025,42837
1752883200000,2025-07-19,MANAUSDT,0.3294,0.3404,0.319,0.3401,10918089.0,3604411.5279,27817
1752796800000,2025-07-18,MANAUSDT,0.3284,0.354,0.3213,0.3292,19988381.0,6770951.4377,42449
1752710400000,2025-07-17,MANAUSDT,0.318,0.3319,0.3101,0.3282,12734788.0,4069504.0411,37423
1752624000000,2025-07-16,MANAUSDT,0.3169,0.3277,0.3113,0.3178,9682572.0,3094169.9713,29869
1752537600000,2025-07-15,MANAUSDT,0.3098,0.3174,0.2969,0.3169,14058851.0,4312493.4346,47422
1752451200000,2025-07-14,MANAUSDT,0.3198,0.3351,0.3049,0.3098,11783369.0,3777526.4644,34694
1752364800000,2025-07-13,MANAUSDT,0.3062,0.3387,0.3034,0.3198,15849796.0,5097686.398,52184
1752278400000,2025-07-12,MANAUSDT,0.3041,0.315,0.2948,0.306,10128874.0,3098864.2787,35389
1752192000000,2025-07-11,MANAUSDT,0.302,0.3187,0.2963,0.3041,14415940.0,4462837.8117,40675
1752105600000,2025-07-10,MANAUSDT,0.2826,0.3052,0.2812,0.3019,13981027.0,4046579.3666,27711
1752019200000,2025-07-09,MANAUSDT,0.2683,0.2866,0.2648,0.2825,12866678.0,3573851.6642,21494
1751932800000,2025-07-08,MANAUSDT,0.2638,0.2715,0.2575,0.2682,5445968.0,1435331.0476,10639
1751846400000,2025-07-07,MANAUSDT,0.2659,0.2697,0.2599,0.264,4735274.0,1259470.3233,7278
1751760000000,2025-07-06,MANAUSDT,0.2579,0.2694,0.2564,0.2658,4531512.0,1191312.4534,8004
1751673600000,2025-07-05,MANAUSDT,0.2568,0.2607,0.2502,0.258,4294144.0,1102025.4104,9563
1751587200000,2025-07-04,MANAUSDT,0.2708,0.2714,0.2552,0.2568,5183193.0,1355048.9635,11791
1751500800000,2025-07-03,MANAUSDT,0.267,0.2761,0.2662,0.2705,10139400.0,2747445.4397,18699
1751414400000,2025-07-02,MANAUSDT,0.2415,0.2896,0.2386,0.2671,26361938.0,7143026.4287,43979
1751328000000,2025-07-01,MANAUSDT,0.2535,0.2557,0.2396,0.2416,4896904.0,1211290.9631,7794
1751241600000,2025-06-30,MANAUSDT,0.2606,0.2633,0.2485,0.2535,6600667.0,1673438.6953,9465
1751155200000,2025-06-29,MANAUSDT,0.2517,0.2632,0.249,0.2605,4719306.0,1200101.0219,7497
1751068800000,2025-06-28,MANAUSDT,0.2482,0.2527,0.2466,0.2517,3369931.0,838779.3985,6626
1750982400000,2025-06-27,MANAUSDT,0.2467,0.2518,0.2425,0.2483,6385569.0,1575482.4078,14165
1750896000000,2025-06-26,MANAUSDT,0.2563,0.2619,0.2459,0.2467,6678614.0,1685475.0615,13205
1750809600000,2025-06-25,MANAUSDT,0.2616,0.2644,0.2552,0.2563,7044038.0,1834102.6392,15759
1750723200000,2025-06-24,MANAUSDT,0.2616,0.2679,0.2564,0.2616,8921719.0,2327792.466,17402
1750636800000,2025-06-23,MANAUSDT,0.237,0.263,0.2353,0.2614,11929714.0,2927240.6219,19333
1750550400000,2025-06-22,MANAUSDT,0.2388,0.2417,0.2227,0.2371,14989760.0,3481857.4212,34050
1750464000000,2025-06-21,MANAUSDT,0.2481,0.2546,0.2314,0.2388,7344768.0,1779990.9224,13125
1750377600000,2025-06-20,MANAUSDT,0.254,0.2602,0.2419,0.2479,6862356.0,1725413.3437,12583
1750291200000,2025-06-19,MANAUSDT,0.2565,0.2585,0.2492,0.2538,4198638.0,1066071.8455,9649
1750204800000,2025-06-18,MANAUSDT,0.2547,0.259,0.247,0.2564,5079467.0,1287636.9449,13039
1750118400000,2025-06-17,MANAUSDT,0.2644,0.2701,0.2516,0.2544,9526857.0,2489228.0349,17296
1750032000000,2025-06-16,MANAUSDT,0.2617,0.275,0.259,0.2644,6717878.0,1809075.7063,12968
1749945600000,2025-06-15,MANAUSDT,0.2649,0.2671,0.2564,0.2616,5410899.0,1423144.8022,10826
1749859200000,2025-06-14,MANAUSDT,0.2666,0.2674,0.2589,0.265,4451512.0,1174931.6857,9242
1749772800000,2025-06-13,MANAUSDT,0.2734,0.2737,0.2527,0.2666,12822502.0,3345348.3416,28217
1749686400000,2025-06-12,MANAUSDT,0.2904,0.2906,0.2722,0.2733,6964219.0,1950597.347,14167
1749600000000,2025-06-11,MANAUSDT,0.3039,0.3044,0.2874,0.2904,6812750.0,2024918.3905,16848
1749513600000,2025-06-10,MANAUSDT,0.2933,0.3045,0.2872,0.3039,7593451.0,2249796.2814,15868
1749427200000,2025-06-09,MANAUSDT,0.2794,0.2936,0.2742,0.2932,6144777.0,1734096.1027,18304
1749340800000,2025-06-08,MANAUSDT,0.2808,0.2847,0.2767,0.2795,4254543.0,1193406.6444,10510
1749254400000,2025-06-07,MANAUSDT,0.2699,0.2834,0.2694,0.2808,4090639.0,1136826.902,7300
1749168000000,2025-06-06,MANAUSDT,0.2582,0.2775,0.2573,0.2699,8334644.0,2236942.8177,13646
1749081600000,2025-06-05,MANAUSDT,0.2758,0.2797,0.2555,0.2582,10674857.0,2855264.7885,17264
1748995200000,2025-06-04,MANAUSDT,0.2826,0.2903,0.2735,0.2757,5613298.0,1588630.9854,10180
1748908800000,2025-06-03,MANAUSDT,0.2839,0.2903,0.2805,0.2825,4855017.0,1392608.589,8877
1748822400000,2025-06-02,MANAUSDT,0.2768,0.285,0.2687,0.2839,4617720.0,1269772.4779,10336
1748736000000,2025-06-01,MANAUSDT,0.2736,0.2789,0.2661,0.2768,4194619.0,1142009.1163,12557
1748649600000,2025-05-31,MANAUSDT,0.2709,0.2765,0.2625,0.2736,8090506.0,2187675.3809,20999
1748563200000,2025-05-30,MANAUSDT,0.2937,0.2951,0.2674,0.2709,17470256.0,4881886.4142,46632
1748476800000,2025-05-29,MANAUSDT,0.3087,0.3163,0.2916,0.2938,7446888.0,2284808.57,23979
1748390400000,2025-05-28,MANAUSDT,0.3133,0.3178,0.2993,0.3086,6123827.0,1891831.4354,21544
1748304000000,2025-05-27,MANAUSDT,0.3077,0.3194,0.2993,0.3133,5467139.0,1701751.9794,16748
1748217600000,2025-05-26,MANAUSDT,0.3145,0.3195,0.3063,0.3076,3721372.0,1167682.92,12808
1748131200000,2025-05-25,MANAUSDT,0.3098,0.3149,0.2979,0.3146,5907553.0,1802089.1429,24041
1748044800000,2025-05-24,MANAUSDT,0.313,0.3179,0.3079,0.3098,5477611.0,1717408.4199,25984
1747958400000,2025-05-23,MANAUSDT,0.3424,0.3515,0.3109,0.3129,14866143.0,4900540.3037,57057
1747872000000,2025-05-22,MANAUSDT,0.3214,0.3464,0.3209,0.3424,10436128.0,3500082.2001,30611
1747785600000,2025-05-21,MANAUSDT,0.323,0.3312,0.3056,0.3212,19584010.0,6241727.9689,57501
1747699200000,2025-05-20,MANAUSDT,0.3244,0.3314,0.3107,0.3229,6681744.0,2131598.2589,15351
1747612800000,2025-05-19,MANAUSDT,0.342,0.3441,0.3119,0.3243,14361154.0,4637119.9177,32329
1747526400000,2025-05-18,MANAUSDT,0.326,0.3465,0.3168,0.342,9332161.0,3095028.7374,27558
1747440000000,2025-05-17,MANAUSDT,0.336,0.3367,0.3213,0.3259,6235607.0,2046728.4034,23069
1747353600000,2025-05-16,MANAUSDT,0.3413,0.3521,0.3335,0.3361,7460204.0,2577195.9088,23551
1747267200000,2025-05-15,MANAUSDT,0.3591,0.3628,0.3339,0.3412,12426460.0,4296025.6361,39972
1747180800000,2025-05-14,MANAUSDT,0.3764,0.4045,0.3566,0.3592,20456360.0,7845180.0806,69471
1747094400000,2025-05-13,MANAUSDT,0.3672,0.3799,0.3473,0.3764,13369271.0,4864212.9095,40472
1747008000000,2025-05-12,MANAUSDT,0.3665,0.3819,0.3471,0.3671,18060633.0,6620833.9546,63453
1746921600000,2025-05-11,MANAUSDT,0.3843,0.3885,0.3588,0.3666,11985408.0,4447571.3606,40580
1746835200000,2025-05-10,MANAUSDT,0.3527,0.3855,0.3489,0.3843,15330212.0,5553612.0678,48770
1746748800000,2025-05-09,MANAUSDT,0.3316,0.3536,0.3306,0.3525,16047596.0,5492055.5734,57846
1746662400000,2025-05-08,MANAUSDT,0.2983,0.3369,0.2983,0.3316,14021062.0,4470456.7893,40938
1746576000000,2025-05-07,MANAUSDT,0.2919,0.2996,0.2884,0.2983,7345986.0,2162980.6943,20325
1746489600000,2025-05-06,MANAUSDT,0.2981,0.3034,0.2796,0.2919,8866478.0,2579930.804,22317
1746403200000,2025-05-05,MANAUSDT,0.2911,0.3026,0.2884,0.2982,7561070.0,2232791.0288,14487
1746316800000,2025-05-04,MANAUSDT,0.3,0.3035,0.2873,0.2912,5380260.0,1581785.0963,13866
1746230400000,2025-05-03,MANAUSDT,0.3169,0.3192,0.2945,0.3001,6064223.0,1848819.3877,12694
1746144000000,2025-05-02,MANAUSDT,0.3156,0.3229,0.3124,0.3168,8197527.0,2605199.5357,16284
1746057600000,2025-05-01,MANAUSDT,0.3158,0.3238,0.3104,0.3157,6243865.0,1983499.0389,14432
1745971200000,2025-04-30,MANAUSDT,0.3082,0.3208,0.3024,0.3158,9968848.0,3120882.6565,19706
1745884800000,2025-04-29,MANAUSDT,0.3196,0.3316,0.305,0.308,9712457.0,3122022.6134,18506
1745798400000,2025-04-28,MANAUSDT,0.3069,0.3229,0.3002,0.3194,11895613.0,3746801.753,21257
1745712000000,2025-04-27,MANAUSDT,0.3265,0.3329,0.3051,0.3067,9972519.0,3145842.8948,23646
1745625600000,2025-04-26,MANAUSDT,0.3294,0.3398,0.3196,0.3266,7302189.0,2405931.2257,20401
1745539200000,2025-04-25,MANAUSDT,0.3239,0.3373,0.318,0.3293,19395526.0,6384123.221,50726
1745452800000,2025-04-24,MANAUSDT,0.3146,0.3277,0.2994,0.324,20113296.0,6294045.2386,53609
1745366400000,2025-04-23,MANAUSDT,0.3114,0.3213,0.3027,0.3148,16678446.0,5212167.3943,34424
1745280000000,2025-04-22,MANAUSDT,0.3026,0.3153,0.2939,0.3114,17128258.0,5213769.9731,31401
1745193600000,2025-04-21,MANAUSDT,0.286,0.338,0.286,0.3024,39739748.0,12448713.9729,67632
1745107200000,2025-04-20,MANAUSDT,0.2818,0.296,0.2739,0.2859,10919235.0,3103464.0918,22012
1745020800000,2025-04-19,MANAUSDT,0.2736,0.2869,0.2734,0.2818,6256456.0,1756672.9197,11099
1744934400000,2025-04-18,MANAUSDT,0.2672,0.2902,0.2652,0.2737,12665662.0,3543683.1439,26108
1744848000000,2025-04-17,MANAUSDT,0.2661,0.2757,0.2627,0.2672,6600313.0,1776193.3159,14942
1744761600000,2025-04-16,MANAUSDT,0.2686,0.275,0.2608,0.2663,8424876.0,2248456.2864,19456
1744675200000,2025-04-15,MANAUSDT,0.276,0.2784,0.2672,0.2686,9227160.0,2520261.7257,19130
1744588800000,2025-04-14,MANAUSDT,0.268,0.3,0.2665,0.2759,35429306.0,10106854.9338,76700
1744502400000,2025-04-13,MANAUSDT,0.269,0.2712,0.2573,0.268,13931015.0,3684864.1141,27875
1744416000000,2025-04-12,MANAUSDT,0.2503,0.2693,0.2461,0.2692,10481511.0,2714877.1742,21258
1744329600000,2025-04-11,MANAUSDT,0.2406,0.2551,0.2364,0.2504,18851386.0,4619807.8193,34005
1744243200000,2025-04-10,MANAUSDT,0.2281,0.2432,0.2237,0.2406,28212102.0,6597628.7031,55779
1744156800000,2025-04-09,MANAUSDT,0.2059,0.232,0.1989,0.228,13980098.0,3073845.6011,21940
1744070400000,2025-04-08,MANAUSDT,0.2128,0.2191,0.2032,0.2058,11117582.0,2351991.5001,14245
1743984000000,2025-04-07,MANAUSDT,0.2114,0.2228,0.1904,0.2127,24062839.0,4971925.8867,32783
1743897600000,2025-04-06,MANAUSDT,0.2453,0.2455,0.2072,0.2114,13578672.0,2995385.6993,19729
1743811200000,2025-04-05,MANAUSDT,0.2426,0.2472,0.2396,0.2453,3703633.0,901319.6417,6568
1743724800000,2025-04-04,MANAUSDT,0.2406,0.2453,0.2321,0.2425,7234256.0,1740302.8995,11043
1743638400000,2025-04-03,MANAUSDT,0.2358,0.2444,0.2276,0.2404,7893067.0,1864818.8742,13379
1743552000000,2025-04-02,MANAUSDT,0.2556,0.2582,0.2316,0.2357,14312410.0,3536143.0636,27034
1743465600000,2025-04-01,MANAUSDT,0.2443,0.26,0.2427,0.2561,7601071.0,1918203.4898,10763
1743379200000,2025-03-31,MANAUSDT,0.2473,0.2522,0.2383,0.2443,9091594.0,2236714.5766,13311
1743292800000,2025-03-30,MANAUSDT,0.2446,0.2513,0.2415,0.2471,5089173.0,1255765.1,9329
1743206400000,2025-03-29,MANAUSDT,0.2575,0.2584,0.2388,0.2448,10101333.0,2503035.0262,19571
1743120000000,2025-03-28,MANAUSDT,0.283,0.2859,0.2532,0.2574,11806834.0,3151344.964,19252
1743033600000,2025-03-27,MANAUSDT,0.2811,0.2881,0.2735,0.2829,7722041.0,2179466.5048,12018
1742947200000,2025-03-26,MANAUSDT,0.2827,0.2909,0.2784,0.2811,11944341.0,3405730.5246,19286
1742860800000,2025-03-25,MANAUSDT,0.2795,0.2833,0.2755,0.2826,7814625.0,2189109.9685,14034
1742774400000,2025-03-24,MANAUSDT,0.2647,0.2915,0.2616,0.2796,18078466.0,5060658.5298,31678
1742688000000,2025-03-23,MANAUSDT,0.2622,0.2675,0.2589,0.2649,5085706.0,1338190.8227,9928
1742601600000,2025-03-22,MANAUSDT,0.2616,0.2677,0.2601,0.2623,4041885.0,1066872.2097,7400
1742515200000,2025-03-21,MANAUSDT,0.2691,0.2739,0.2586,0.2615,9211600.0,2438776.5202,17072
1742428800000,2025-03-20,MANAUSDT,0.2778,0.2795,0.2663,0.269,7260036.0,1971234.4243,15254
1742342400000,2025-03-19,MANAUSDT,0.2695,0.2792,0.2675,0.2777,14607937.0,3983800.97,32530
1742256000000,2025-03-18,MANAUSDT,0.2765,0.2772,0.2587,0.2696,13323982.0,3551985.1689,26679
1742169600000,2025-03-17,MANAUSDT,0.2561,0.2806,0.256,0.2765,12230086.0,3292867.0228,21516
1742083200000,2025-03-16,MANAUSDT,0.2768,0.2779,0.2539,0.2558,9567024.0,2544639.1269,16228
1741996800000,2025-03-15,MANAUSDT,0.2733,0.2777,0.269,0.2769,5518706.0,1505046.67,11027
1741910400000,2025-03-14,MANAUSDT,0.2717,0.2798,0.2702,0.2733,8744966.0,2410704.1864,14531
1741824000000,2025-03-13,MANAUSDT,0.2705,0.2738,0.2585,0.2714,12007102.0,3194519.7072,25383
1741737600000,2025-03-12,MANAUSDT,0.2617,0.285,0.2562,0.2707,25366218.0,6924022.6392,37693
1741651200000,2025-03-11,MANAUSDT,0.2473,0.267,0.2323,0.2617,19031364.0,4804230.7432,39564
1741564800000,2025-03-10,MANAUSDT,0.2576,0.275,0.2465,0.2473,18518881.0,4816655.0905,43689
1741478400000,2025-03-09,MANAUSDT,0.2768,0.2789,0.2525,0.2575,13046946.0,3461012.4031,29298
1741392000000,2025-03-08,MANAUSDT,0.2884,0.2979,0.2748,0.2767,11894670.0,3379021.7187,22481
1741305600000,2025-03-07,MANAUSDT,0.2811,0.3012,0.2676,0.2885,22733025.0,6580966.3903,54200
1741219200000,2025-03-06,MANAUSDT,0.2906,0.2986,0.2765,0.2811,9324063.0,2684589.6317,26095
1741132800000,2025-03-05,MANAUSDT,0.2765,0.2965,0.2723,0.2906,10965024.0,3123213.7315,29046
1741046400000,2025-03-04,MANAUSDT,0.2725,0.2818,0.2546,0.2766,23538337.0,6337394.5652,78300
1740960000000,2025-03-03,MANAUSDT,0.3187,0.3238,0.268,0.2726,23214824.0,6780314.3404,80022
1740873600000,2025-03-02,MANAUSDT,0.2944,0.3236,0.2867,0.3187,21782930.0,6746420.8954,75806
1740787200000,2025-03-01,MANAUSDT,0.2962,0.2981,0.2815,0.2944,7894753.0,2302194.2133,17595
1740700800000,2025-02-28,MANAUSDT,0.2956,0.2987,0.2681,0.2959,22302728.0,6326233.2529,46999
1740614400000,2025-02-27,MANAUSDT,0.2887,0.3016,0.2851,0.2956,9993542.0,2936969.7197,22615
1740528000000,2025-02-26,MANAUSDT,0.2868,0.2931,0.2743,0.2886,14879792.0,4232443.6494,30071
1740441600000,2025-02-25,MANAUSDT,0.2835,0.2931,0.2647,0.2866,22753436.0,6324688.2676,50094
1740355200000,2025-02-24,MANAUSDT,0.3156,0.3172,0.2768,0.2832,21105686.0,6251238.1017,58039
1740268800000,2025-02-23,MANAUSDT,0.3188,0.3215,0.3097,0.3155,6787380.0,2136843.575,15816
1740182400000,2025-02-22,MANAUSDT,0.3109,0.3236,0.3081,0.3187,11902545.0,3767324.2419,35845
1740096000000,2025-02-21,MANAUSDT,0.3277,0.3469,0.3087,0.3109,21124581.0,6992128.2249,52989
1740009600000,2025-02-20,MANAUSDT,0.3184,0.3282,0.3159,0.3276,6033516.0,1939628.8701,17624
1739923200000,2025-02-19,MANAUSDT,0.314,0.3227,0.3081,0.3185,6278110.0,1988929.3121,24431
1739836800000,2025-02-18,MANAUSDT,0.329,0.3313,0.3045,0.3139,9393103.0,2966875.0484,20333
1739750400000,2025-02-17,MANAUSDT,0.3289,0.3431,0.3229,0.3292,10794499.0,3581659.5501,20894
1739664000000,2025-02-16,MANAUSDT,0.3287,0.3401,0.3244,0.3294,7194285.0,2391298.6692,14983
1739577600000,2025-02-15,MANAUSDT,0.339,0.3425,0.3243,0.3287,4709686.0,1566657.296,11032
1739491200000,2025-02-14,MANAUSDT,0.3293,0.3485,0.3289,0.3389,7304749.0,2474854.7457,16648
1739404800000,2025-02-13,MANAUSDT,0.3401,0.3419,0.3226,0.3291,11059854.0,3650767.251,20253
1739318400000,2025-02-12,MANAUSDT,0.3251,0.3456,0.3121,0.34,14111940.0,4585552.4985,47129
1739232000000,2025-02-11,MANAUSDT,0.3323,0.3509,0.3203,0.325,10128378.0,3400519.432,24818
1739145600000,2025-02-10,MANAUSDT,0.3163,0.3333,0.3046,0.3325,13937710.0,4498865.9347,25074
1739059200000,2025-02-09,MANAUSDT,0.3236,0.3342,0.3022,0.3164,9758290.0,3128053.2216,29912
1738972800000,2025-02-08,MANAUSDT,0.3142,0.3254,0.308,0.3237,7781662.0,2449529.9954,26531
1738886400000,2025-02-07,MANAUSDT,0.3097,0.3344,0.3042,0.3141,15442762.0,4942450.2896,50751
1738800000000,2025-02-06,MANAUSDT,0.3271,0.3339,0.3055,0.3097,17479541.0,5565423.9431,55362
1738713600000,2025-02-05,MANAUSDT,0.3283,0.3434,0.3228,0.327,15561764.0,5184233.2278,49259
1738627200000,2025-02-04,MANAUSDT,0.3525,0.3572,0.3139,0.3284,26651488.0,8801537.6895,64292
1738540800000,2025-02-03,MANAUSDT,0.3563,0.3563,0.2569,0.3525,81263217.0,25672144.1255,134095
1738454400000,2025-02-02,MANAUSDT,0.4122,0.4224,0.3358,0.3561,33456428.0,12582598.6326,70599
1738368000000,2025-02-01,MANAUSDT,0.4482,0.4542,0.4093,0.4122,7912800.0,3413151.839,22122
1738281600000,2025-01-31,MANAUSDT,0.4482,0.4659,0.4386,0.4481,9079370.0,4095009.0378,24096
1738195200000,2025-01-30,MANAUSDT,0.4282,0.4552,0.4246,0.4481,8177481.0,3634274.1855,20865
1738108800000,2025-01-29,MANAUSDT,0.4164,0.4438,0.415,0.4282,12892683.0,5545798.9107,34847
1738022400000,2025-01-28,MANAUSDT,0.4495,0.454,0.413,0.4164,9264598.0,4049367.341,23370
1737936000000,2025-01-27,MANAUSDT,0.4551,0.457,0.4129,0.4495,22779243.0,9925816.339,60091
1737849600000,2025-01-26,MANAUSDT,0.4739,0.4835,0.4542,0.455,6025995.0,2839343.2113,18972
1737763200000,2025-01-25,MANAUSDT,0.4717,0.4801,0.4644,0.4739,4827605.0,2283316.4265,14507
1737676800000,2025-01-24,MANAUSDT,0.4798,0.4934,0.4633,0.4717,9192973.0,4430249.1965,25457
1737590400000,2025-01-23,MANAUSDT,0.4774,0.4902,0.4632,0.4798,13910113.0,6606966.0518,48194
1737504000000,2025-01-22,MANAUSDT,0.4966,0.4987,0.4752,0.4774,8711585.0,4217594.0283,27821
1737417600000,2025-01-21,MANAUSDT,0.4809,0.5124,0.4596,0.4967,12871368.0,6253935.9918,53157
1737331200000,2025-01-20,MANAUSDT,0.4626,0.5167,0.4465,0.4815,37083743.0,17935347.5947,145878
1737244800000,2025-01-19,MANAUSDT,0.5211,0.54,0.4537,0.4627,39908665.0,19647361.5245,133599
1737158400000,2025-01-18,MANAUSDT,0.5613,0.57,0.5097,0.5213,18741114.0,9918556.5817,57423
1737072000000,2025-01-17,MANAUSDT,0.5197,0.5728,0.5192,0.5614,24996479.0,13895145.8862,73665
1736985600000,2025-01-16,MANAUSDT,0.5354,0.5364,0.5095,0.5195,16097573.0,8419386.4174,52030
1736899200000,2025-01-15,MANAUSDT,0.4975,0.5371,0.4889,0.5356,19412979.0,9923830.6323,53327
1736812800000,2025-01-14,MANAUSDT,0.4755,0.4995,0.4724,0.497,8525306.0,4130801.6156,25926
1736726400000,2025-01-13,MANAUSDT,0.4807,0.4971,0.4395,0.4753,20137780.0,9304741.2779,60768
1736640000000,2025-01-12,MANAUSDT,0.4984,0.5016,0.4735,0.4806,8009951.0,3915685.2098,22582
1736553600000,2025-01-11,MANAUSDT,0.5031,0.5091,0.4858,0.4978,8115935.0,4036073.3584,23526
1736467200000,2025-01-10,MANAUSDT,0.4941,0.5084,0.4852,0.5032,17132306.0,8507818.3291,47305
1736380800000,2025-01-09,MANAUSDT,0.4889,0.5095,0.4778,0.4941,18125830.0,8918440.9899,47366
1736294400000,2025-01-08,MANAUSDT,0.5125,0.5206,0.4653,0.489,20236465.0,9991572.018,52433
1736208000000,2025-01-07,MANAUSDT,0.576,0.5769,0.512,0.5125,22381704.0,12140093.1353,71990
1736121600000,2025-01-06,MANAUSDT,0.5477,0.5994,0.542,0.576,32415199.0,18580074.0376,89257
1736035200000,2025-01-05,MANAUSDT,0.5498,0.5541,0.5338,0.5473,9846597.0,5364999.557,27520
1735948800000,2025-01-04,MANAUSDT,0.5559,0.5667,0.5414,0.5497,15786629.0,8730682.2684,51648
1735862400000,2025-01-03,MANAUSDT,0.508,0.5616,0.5013,0.5559,27166220.0,14565321.3531,77505
1735776000000,2025-01-02,MANAUSDT,0.4972,0.5165,0.4972,0.5079,20382242.0,10331863.031,65377
1735689600000,2025-01-01,MANAUSDT,0.4669,0.5039,0.4563,0.4969,12566824.0,6058679.8675,34136
1735603200000,2024-12-31,MANAUSDT,0.4786,0.4914,0.4616,0.467,10610412.0,5034967.1305,30618
1735516800000,2024-12-30,MANAUSDT,0.4832,0.5012,0.4588,0.4787,13871174.0,6670933.8868,34861
1735430400000,2024-12-29,MANAUSDT,0.5052,0.523,0.4778,0.4832,21211005.0,10709100.9499,61607
1735344000000,2024-12-28,MANAUSDT,0.4925,0.5113,0.4854,0.5049,7242693.0,3583197.9105,21706
1735257600000,2024-12-27,MANAUSDT,0.4893,0.5194,0.4828,0.4925,13919584.0,6944802.2946,37400
1735171200000,2024-12-26,MANAUSDT,0.5288,0.5346,0.4837,0.4893,21305255.0,10652294.1069,57474
1735084800000,2024-12-25,MANAUSDT,0.5403,0.5463,0.5231,0.5289,18982458.0,10107716.2806,46846
1734998400000,2024-12-24,MANAUSDT,0.504,0.5554,0.4881,0.5404,38461191.0,20240172.2915,90720
1734912000000,2024-12-23,MANAUSDT,0.4734,0.5167,0.4596,0.5041,29743360.0,14263091.4201,87015
1734825600000,2024-12-22,MANAUSDT,0.4696,0.491,0.4557,0.4735,19122773.0,9058476.0557,53388
1734739200000,2024-12-21,MANAUSDT,0.5055,0.5282,0.4604,0.4692,25710089.0,12676556.7903,76688
1734652800000,2024-12-20,MANAUSDT,0.482,0.5114,0.4159,0.5053,44765235.0,20741453.6971,127865
1734566400000,2024-12-19,MANAUSDT,0.5184,0.5376,0.4618,0.4817,39703762.0,19803521.3256,122382
1734480000000,2024-12-18,MANAUSDT,0.5743,0.5804,0.51,0.5185,29327197.0,16165261.9106,100851
1734393600000,2024-12-17,MANAUSDT,0.6025,0.6159,0.5661,0.5743,17375018.0,10326995.076,58622
1734307200000,2024-12-16,MANAUSDT,0.6315,0.645,0.5876,0.6025,19189263.0,11752556.706,64765
1734220800000,2024-12-15,MANAUSDT,0.607,0.6416,0.5946,0.6314,15879481.0,9859509.5512,55778
